target_id	length	eff_length	est_counts	tpm
TRINITY_DN7919_c2_g1_i4	3864	3698.14	0	0
TRINITY_DN7919_c2_g1_i5	3867	3701.14	0	0
TRINITY_DN7919_c2_g1_i6	3761	3595.14	0	0
TRINITY_DN7919_c2_g1_i7	3813	3647.14	0	0
TRINITY_DN7919_c2_g1_i8	3860	3694.14	0	0
TRINITY_DN7919_c2_g1_i9	618	452.14	0	0
TRINITY_DN7919_c2_g1_i10	3871	3705.14	0	0
TRINITY_DN7919_c2_g1_i11	3919	3753.14	0	0
TRINITY_DN7919_c2_g1_i12	3923	3757.14	0	0
TRINITY_DN7919_c2_g2_i1	2512	2346.14	0	0
TRINITY_DN7919_c2_g3_i1	499	334.531	0	0
TRINITY_DN7919_c2_g2_i2	1946	1780.14	0	0
TRINITY_DN7919_c2_g2_i3	1943	1777.14	0	0
TRINITY_DN7919_c2_g2_i4	2614	2448.14	0	0
TRINITY_DN7919_c2_g2_i5	2977	2811.14	0	0
TRINITY_DN7919_c2_g4_i1	627	461.14	0	0
TRINITY_DN7919_c2_g4_i2	550	384.14	0	0
TRINITY_DN7919_c2_g5_i1	503	337.14	0	0
TRINITY_DN7919_c2_g6_i1	3795	3629.14	0	0
TRINITY_DN7919_c2_g6_i2	3848	3682.14	0	0
TRINITY_DN7919_c2_g6_i3	3845	3679.14	0	0
TRINITY_DN7919_c2_g7_i1	511	345.14	0	0
TRINITY_DN7919_c2_g8_i1	539	373.14	0	0
TRINITY_DN7919_c2_g8_i2	588	422.14	0	0
TRINITY_DN7919_c2_g9_i1	477	312.531	0	0
TRINITY_DN7919_c2_g10_i1	1730	1564.14	0	0
TRINITY_DN7919_c2_g10_i2	1787	1621.14	0	0
TRINITY_DN7919_c2_g10_i3	1684	1518.14	0	0
TRINITY_DN7919_c2_g10_i4	1618	1452.14	0	0
TRINITY_DN7919_c2_g10_i5	1778	1612.14	0	0
TRINITY_DN7919_c2_g10_i6	1664	1498.14	0	0
TRINITY_DN7919_c2_g10_i7	1853	1687.14	0	0
TRINITY_DN7919_c2_g10_i8	1804	1638.14	0	0
TRINITY_DN7919_c2_g10_i9	1738	1572.14	0	0
TRINITY_DN7919_c2_g10_i10	1732	1566.14	0	0
TRINITY_DN7930_c0_g1_i1	1311	1145.14	0	0
TRINITY_DN7930_c0_g1_i2	1367	1201.14	0	0
TRINITY_DN7930_c0_g1_i3	1295	1129.14	0	0
TRINITY_DN7930_c0_g1_i4	1248	1082.14	0	0
TRINITY_DN7930_c0_g1_i5	1351	1185.14	0	0
TRINITY_DN7930_c0_g1_i6	1264	1098.14	0	0
TRINITY_DN7930_c0_g2_i1	1265	1099.14	0	0
TRINITY_DN7930_c0_g2_i2	1262	1096.14	0	0
TRINITY_DN7930_c0_g2_i3	1366	1200.14	0	0
TRINITY_DN7930_c0_g2_i4	1160	994.14	0	0
TRINITY_DN7930_c0_g2_i5	1271	1105.14	0	0
TRINITY_DN7930_c0_g2_i6	1320	1154.14	0	0
TRINITY_DN7930_c0_g2_i7	1213	1047.14	0	0
TRINITY_DN7930_c0_g2_i8	1212	1046.14	0	0
TRINITY_DN7902_c0_g1_i1	2527	2361.14	0	0
TRINITY_DN7902_c0_g1_i2	2461	2295.14	1	0.450727
TRINITY_DN7902_c0_g1_i3	2360	2194.14	0	0
TRINITY_DN7902_c0_g1_i4	2609	2443.14	0	0
TRINITY_DN7902_c0_g1_i5	2508	2342.14	0	0
TRINITY_DN7902_c0_g2_i1	1363	1197.14	0	0
TRINITY_DN7902_c0_g2_i2	1360	1194.14	0	0
TRINITY_DN7902_c0_g2_i3	1776	1610.14	0	0
TRINITY_DN7902_c0_g2_i4	1720	1554.14	0	0
TRINITY_DN7902_c0_g2_i5	1678	1512.14	0	0
TRINITY_DN7902_c0_g2_i6	1405	1239.14	0	0
TRINITY_DN7902_c0_g2_i7	1840	1674.14	0	0
TRINITY_DN7902_c0_g2_i8	1784	1618.14	0	0
TRINITY_DN7902_c0_g2_i9	1641	1475.14	0	0
TRINITY_DN7902_c0_g2_i10	1705	1539.14	0	0
TRINITY_DN7902_c0_g2_i11	1910	1744.14	0	0
TRINITY_DN7902_c0_g2_i12	1697	1531.14	0	0
TRINITY_DN7902_c0_g2_i13	1408	1242.14	0	0
TRINITY_DN7902_c0_g3_i1	486	321.531	0	0
TRINITY_DN7971_c0_g1_i1	1619	1453.14	0	0
TRINITY_DN7971_c0_g1_i2	1827	1661.14	0	0
TRINITY_DN7971_c0_g1_i3	1938	1772.14	0	0
TRINITY_DN7971_c0_g1_i4	1673	1507.14	0	0
TRINITY_DN7971_c0_g1_i5	934	768.14	0	0
TRINITY_DN7971_c0_g1_i6	1876	1710.14	0	0
TRINITY_DN7971_c0_g1_i7	1888	1722.14	0	0
TRINITY_DN7971_c0_g1_i8	700	534.14	0	0
TRINITY_DN7971_c0_g2_i1	412	247.531	0	0
TRINITY_DN7939_c0_g1_i1	496	331.531	0	0
TRINITY_DN7939_c0_g1_i2	538	372.14	0	0
TRINITY_DN7939_c0_g1_i3	442	277.531	0	0
TRINITY_DN7939_c0_g2_i1	885	719.14	0	0
TRINITY_DN7939_c0_g2_i2	681	515.14	0	0
TRINITY_DN7939_c0_g2_i3	827	661.14	0	0
TRINITY_DN7939_c0_g2_i4	883	717.14	0	0
TRINITY_DN7939_c0_g2_i5	941	775.14	0	0
TRINITY_DN7939_c0_g2_i6	779	613.14	0	0
TRINITY_DN7978_c0_g1_i1	2812	2646.14	0	0
TRINITY_DN7978_c0_g1_i2	2935	2769.14	0	0
TRINITY_DN7978_c0_g1_i3	2881	2715.14	0	0
TRINITY_DN7978_c0_g2_i1	926	760.14	0	0
TRINITY_DN7978_c0_g3_i1	855	689.14	0	0
TRINITY_DN7978_c1_g1_i1	3166	3000.14	2.63238e-08	9.07673e-09
TRINITY_DN7978_c1_g1_i2	3106	2940.14	18	6.33326
TRINITY_DN7978_c2_g1_i1	547	381.14	0	0
TRINITY_DN7978_c2_g2_i1	1349	1183.14	0	0
TRINITY_DN7978_c2_g2_i2	1845	1679.14	0	0
TRINITY_DN7978_c2_g2_i3	1993	1827.14	0	0
TRINITY_DN7978_c2_g2_i4	1525	1359.14	0	0
TRINITY_DN7978_c2_g2_i5	1481	1315.14	0	0
TRINITY_DN7978_c2_g2_i6	1433	1267.14	0	0
TRINITY_DN7978_c2_g2_i7	1449	1283.14	0	0
TRINITY_DN7978_c2_g2_i8	1341	1175.14	0	0
TRINITY_DN7978_c2_g2_i9	1417	1251.14	0	0
TRINITY_DN7978_c2_g2_i10	531	365.14	0	0
TRINITY_DN7978_c2_g2_i11	512	346.14	0	0
TRINITY_DN7978_c2_g2_i12	1345	1179.14	0	0
TRINITY_DN7978_c2_g2_i13	1421	1255.14	0	0
TRINITY_DN7978_c2_g2_i14	1425	1259.14	0	0
TRINITY_DN7978_c2_g2_i15	1293	1127.14	0	0
TRINITY_DN7978_c2_g2_i16	1790	1624.14	0	0
TRINITY_DN7978_c2_g2_i17	1450	1284.14	0	0
TRINITY_DN7978_c2_g2_i18	1938	1772.14	0	0
TRINITY_DN7978_c2_g2_i19	1470	1304.14	0	0
TRINITY_DN7978_c2_g2_i20	1369	1203.14	0	0
TRINITY_DN7978_c2_g2_i21	477	312.531	0	0
TRINITY_DN7978_c2_g2_i22	1402	1236.14	0	0
TRINITY_DN7978_c2_g2_i23	1393	1227.14	0	0
TRINITY_DN7978_c2_g2_i24	1350	1184.14	0	0
TRINITY_DN7978_c2_g2_i25	1630	1464.14	0	0
TRINITY_DN7978_c2_g2_i26	1469	1303.14	0	0
TRINITY_DN7978_c2_g2_i27	1398	1232.14	0	0
TRINITY_DN7978_c2_g2_i28	1326	1160.14	0	0
TRINITY_DN7911_c0_g1_i1	261	105.28	0	0
TRINITY_DN7911_c0_g2_i1	3169	3003.14	0	0
TRINITY_DN7911_c0_g2_i2	3173	3007.14	0	0
TRINITY_DN7911_c0_g2_i3	3085	2919.14	0	0
TRINITY_DN7911_c0_g2_i4	3136	2970.14	0	0
TRINITY_DN7911_c0_g2_i5	2132	1966.14	0	0
TRINITY_DN7911_c0_g2_i6	3122	2956.14	0	0
TRINITY_DN7911_c0_g2_i7	3064	2898.14	0	0
TRINITY_DN7911_c0_g2_i8	3050	2884.14	0	0
TRINITY_DN7961_c1_g1_i1	626	460.14	0	0
TRINITY_DN7961_c1_g2_i1	993	827.14	0	0
TRINITY_DN7961_c1_g2_i2	993	827.14	0	0
TRINITY_DN7961_c1_g2_i3	1051	885.14	0	0
TRINITY_DN7961_c1_g2_i4	935	769.14	0	0
TRINITY_DN7961_c1_g2_i5	1085	919.14	0	0
TRINITY_DN7961_c1_g2_i6	1161	995.14	0	0
TRINITY_DN7961_c1_g2_i7	378	216.415	0	0
TRINITY_DN7961_c1_g2_i8	1046	880.14	0	0
TRINITY_DN7961_c1_g2_i9	1476	1310.14	0	0
TRINITY_DN7961_c1_g2_i10	1046	880.14	0	0
TRINITY_DN7961_c1_g2_i11	988	822.14	0	0
TRINITY_DN7961_c1_g2_i12	1104	938.14	0	0
TRINITY_DN7961_c1_g3_i1	346	184.415	0	0
TRINITY_DN7961_c1_g4_i1	581	415.14	0	0
TRINITY_DN7961_c1_g5_i1	444	279.531	0	0
TRINITY_DN7961_c1_g5_i2	841	675.14	0	0
TRINITY_DN7961_c1_g5_i3	793	627.14	0	0
TRINITY_DN7961_c1_g5_i4	907	741.14	0	0
TRINITY_DN7938_c0_g1_i1	630	464.14	0	0
TRINITY_DN7938_c0_g1_i2	473	308.531	0	0
TRINITY_DN7938_c0_g1_i3	695	529.14	1	1.95502
TRINITY_DN7938_c1_g1_i1	1390	1224.14	0	0
TRINITY_DN7938_c1_g1_i2	1451	1285.14	0	0
TRINITY_DN7938_c1_g1_i3	1400	1234.14	0	0
TRINITY_DN7938_c1_g1_i4	1441	1275.14	0	0
TRINITY_DN7938_c1_g1_i5	1607	1441.14	0	0
TRINITY_DN7938_c1_g1_i6	1339	1173.14	0	0
TRINITY_DN7938_c1_g1_i7	1658	1492.14	0	0
TRINITY_DN7938_c1_g1_i8	1450	1284.14	0	0
TRINITY_DN7938_c1_g1_i9	1502	1336.14	0	0
TRINITY_DN7938_c1_g1_i10	1451	1285.14	0	0
TRINITY_DN7938_c1_g1_i11	1440	1274.14	0	0
TRINITY_DN7938_c1_g1_i12	1390	1224.14	0	0
TRINITY_DN7938_c1_g2_i1	1140	974.14	0	0
TRINITY_DN7938_c1_g3_i1	1140	974.14	0	0
TRINITY_DN7938_c1_g4_i1	1140	974.14	0	0
TRINITY_DN7938_c1_g5_i1	2601	2435.14	0	0
TRINITY_DN7938_c1_g5_i2	2599	2433.14	0	0
TRINITY_DN7938_c1_g5_i3	721	555.14	0	0
TRINITY_DN7938_c1_g5_i4	2600	2434.14	0	0
TRINITY_DN7938_c1_g5_i5	2653	2487.14	0	0
TRINITY_DN7938_c1_g5_i6	2547	2381.14	18	7.82007
TRINITY_DN7938_c1_g5_i7	2601	2435.14	0	0
TRINITY_DN7938_c2_g1_i1	1193	1027.14	0	0
TRINITY_DN7938_c2_g1_i2	1160	994.14	0	0
TRINITY_DN7938_c2_g1_i3	878	712.14	0	0
TRINITY_DN7938_c2_g1_i4	725	559.14	0	0
TRINITY_DN7938_c2_g1_i5	1242	1076.14	0	0
TRINITY_DN7938_c2_g1_i6	822	656.14	0	0
TRINITY_DN7938_c2_g2_i1	574	408.14	0	0
TRINITY_DN7938_c2_g3_i1	577	411.14	0	0
TRINITY_DN7984_c0_g1_i1	554	388.14	0	0
TRINITY_DN7984_c0_g2_i1	415	250.531	0	0
TRINITY_DN7984_c0_g3_i1	3135	2969.14	0	0
TRINITY_DN7984_c0_g3_i2	3083	2917.14	0	0
TRINITY_DN7984_c0_g3_i3	3112	2946.14	0	0
TRINITY_DN7984_c0_g3_i4	3311	3145.14	0	0
TRINITY_DN7984_c0_g3_i5	3110	2944.14	0	0
TRINITY_DN7984_c0_g3_i6	3212	3046.14	0	0
TRINITY_DN7984_c0_g3_i7	3290	3124.14	0	0
TRINITY_DN7984_c0_g3_i8	3232	3066.14	0	0
TRINITY_DN7984_c0_g3_i9	3165	2999.14	0	0
TRINITY_DN7984_c0_g3_i10	3157	2991.14	0	0
TRINITY_DN7984_c0_g3_i11	3104	2938.14	0	0
TRINITY_DN7984_c0_g3_i12	1866	1700.14	0	0
TRINITY_DN7984_c0_g3_i13	2983	2817.14	0	0
TRINITY_DN7984_c0_g3_i14	3210	3044.14	0	0
TRINITY_DN7984_c0_g3_i15	3211	3045.14	0	0
TRINITY_DN7984_c0_g3_i16	3159	2993.14	0	0
TRINITY_DN7984_c0_g3_i17	637	471.14	0	0
TRINITY_DN7984_c0_g3_i18	3036	2870.14	0	0
TRINITY_DN7984_c0_g3_i19	3292	3126.14	0	0
TRINITY_DN7984_c0_g3_i20	3057	2891.14	0	0
TRINITY_DN7984_c0_g3_i21	3364	3198.14	0	0
TRINITY_DN7984_c0_g3_i22	3297	3131.14	0	0
TRINITY_DN7984_c0_g3_i23	3030	2864.14	0	0
TRINITY_DN7984_c0_g3_i24	3264	3098.14	0	0
TRINITY_DN7984_c0_g3_i25	3110	2944.14	0	0
TRINITY_DN7984_c0_g3_i26	3124	2958.14	0	0
TRINITY_DN7984_c0_g3_i27	3025	2859.14	0	0
TRINITY_DN7984_c0_g3_i28	3156	2990.14	0	0
TRINITY_DN7984_c0_g3_i29	2473	2307.14	0	0
TRINITY_DN7984_c0_g3_i30	2978	2812.14	0	0
TRINITY_DN7984_c0_g3_i31	3157	2991.14	0	0
TRINITY_DN7984_c0_g3_i32	3209	3043.14	0	0
TRINITY_DN7984_c0_g3_i33	3179	3013.14	0	0
TRINITY_DN7984_c0_g3_i34	3163	2997.14	0	0
TRINITY_DN7984_c0_g3_i35	2972	2806.14	0	0
TRINITY_DN7984_c0_g3_i36	3476	3310.14	0	0
TRINITY_DN7984_c0_g3_i37	3239	3073.14	0	0
TRINITY_DN7984_c0_g3_i38	3237	3071.14	0	0
TRINITY_DN7931_c0_g1_i1	625	459.14	0	0
TRINITY_DN7931_c0_g1_i2	577	411.14	0	0
TRINITY_DN7931_c0_g1_i3	573	407.14	0	0
TRINITY_DN7931_c0_g2_i1	205	74.3346	0	0
TRINITY_DN7931_c0_g3_i1	254	98.4047	0	0
TRINITY_DN7931_c0_g4_i1	260	104.28	0	0
TRINITY_DN7931_c1_g1_i1	213	76.6688	0	0
TRINITY_DN7964_c0_g1_i1	324	162.415	0	0
TRINITY_DN7964_c0_g2_i1	960	794.14	0	0
TRINITY_DN7964_c0_g2_i2	857	691.14	0	0
TRINITY_DN7964_c0_g3_i1	1782	1616.14	0	0
TRINITY_DN7964_c0_g3_i2	1943	1777.14	0	0
TRINITY_DN7964_c0_g3_i3	1894	1728.14	0	0
TRINITY_DN7964_c0_g2_i3	907	741.14	0	0
TRINITY_DN7964_c0_g3_i4	1996	1830.14	0	0
TRINITY_DN7964_c0_g3_i5	2039	1873.14	0	0
TRINITY_DN7964_c0_g2_i4	910	744.14	0	0
TRINITY_DN7950_c0_g1_i1	1463	1297.14	0	0
TRINITY_DN7950_c0_g2_i1	1412	1246.14	0	0
TRINITY_DN7950_c1_g1_i1	2997	2831.14	0	0
TRINITY_DN7950_c1_g1_i2	2987	2821.14	0	0
TRINITY_DN7950_c1_g1_i3	2832	2666.14	0	0
TRINITY_DN7950_c1_g1_i4	2895	2729.14	0	0
TRINITY_DN7950_c1_g1_i5	2993	2827.14	0	0
TRINITY_DN7950_c1_g1_i6	2936	2770.14	0	0
TRINITY_DN7950_c1_g1_i7	2959	2793.14	0	0
TRINITY_DN7950_c1_g1_i8	573	407.14	0	0
TRINITY_DN7950_c1_g1_i9	3050	2884.14	0	0
TRINITY_DN7950_c1_g1_i10	2883	2717.14	0	0
TRINITY_DN7950_c1_g1_i11	2885	2719.14	0	0
TRINITY_DN7950_c1_g1_i12	3016	2850.14	0	0
TRINITY_DN7950_c1_g1_i13	2934	2768.14	0	0
TRINITY_DN7950_c1_g1_i14	1292	1126.14	0	0
TRINITY_DN7950_c1_g1_i15	2883	2717.14	0	0
TRINITY_DN7950_c1_g1_i16	2999	2833.14	0	0
TRINITY_DN7950_c1_g1_i17	2942	2776.14	0	0
TRINITY_DN7950_c1_g1_i18	3073	2907.14	0	0
TRINITY_DN7950_c1_g1_i19	3044	2878.14	0	0
TRINITY_DN7950_c1_g1_i20	3046	2880.14	0	0
TRINITY_DN7950_c1_g1_i21	2946	2780.14	0	0
TRINITY_DN7950_c1_g1_i22	2948	2782.14	0	0
TRINITY_DN7950_c1_g1_i23	2946	2780.14	0	0
TRINITY_DN7950_c1_g1_i24	2997	2831.14	0	0
TRINITY_DN7950_c1_g1_i25	1241	1075.14	0	0
TRINITY_DN7950_c1_g1_i26	2946	2780.14	0	0
TRINITY_DN7950_c1_g1_i27	360	198.415	0	0
TRINITY_DN7950_c1_g1_i28	2999	2833.14	0	0
TRINITY_DN7913_c0_g1_i1	1103	937.14	0	0
TRINITY_DN7913_c0_g2_i1	1910	1744.14	0	0
TRINITY_DN7913_c0_g2_i2	2934	2768.14	0	0
TRINITY_DN7913_c0_g2_i3	1987	1821.14	0	0
TRINITY_DN7913_c0_g2_i4	3009	2843.14	0	0
TRINITY_DN7913_c0_g2_i5	3261	3095.14	0	0
TRINITY_DN7913_c0_g2_i6	2777	2611.14	0	0
TRINITY_DN7913_c0_g2_i7	3142	2976.14	0	0
TRINITY_DN7913_c0_g2_i8	2825	2659.14	0	0
TRINITY_DN7913_c0_g2_i9	2267	2101.14	0	0
TRINITY_DN7913_c0_g2_i10	3115	2949.14	0	0
TRINITY_DN7913_c0_g2_i11	3181	3015.14	0	0
TRINITY_DN7913_c0_g2_i12	2773	2607.14	0	0
TRINITY_DN7913_c0_g2_i13	3015	2849.14	0	0
TRINITY_DN7913_c0_g2_i14	2081	1915.14	0	0
TRINITY_DN7913_c0_g2_i15	3010	2844.14	0	0
TRINITY_DN7913_c0_g2_i16	3062	2896.14	0	0
TRINITY_DN7913_c0_g2_i17	3095	2929.14	0	0
TRINITY_DN7913_c0_g2_i18	3029	2863.14	0	0
TRINITY_DN7913_c0_g2_i19	2881	2715.14	0	0
TRINITY_DN7913_c0_g2_i20	2133	1967.14	0	0
TRINITY_DN7913_c0_g2_i21	3195	3029.14	0	0
TRINITY_DN7913_c0_g2_i22	2838	2672.14	0	0
TRINITY_DN7913_c0_g2_i23	2961	2795.14	0	0
TRINITY_DN7913_c0_g2_i24	1958	1792.14	0	0
TRINITY_DN7913_c0_g2_i25	3208	3042.14	0	0
TRINITY_DN7913_c0_g2_i26	2020	1854.14	0	0
TRINITY_DN7913_c0_g2_i27	3090	2924.14	0	0
TRINITY_DN7913_c0_g2_i28	2911	2745.14	0	0
TRINITY_DN7913_c0_g2_i29	3014	2848.14	0	0
TRINITY_DN7913_c0_g2_i30	2201	2035.14	0	0
TRINITY_DN7913_c0_g2_i31	2949	2783.14	0	0
TRINITY_DN7903_c0_g1_i1	2186	2020.14	0	0
TRINITY_DN7903_c0_g1_i2	2112	1946.14	0	0
TRINITY_DN7903_c0_g1_i3	2115	1949.14	0	0
TRINITY_DN7903_c0_g1_i4	2061	1895.14	0	0
TRINITY_DN7903_c0_g1_i5	2009	1843.14	0	0
TRINITY_DN7903_c0_g1_i6	2060	1894.14	0	0
TRINITY_DN7903_c0_g1_i7	2063	1897.14	0	0
TRINITY_DN7985_c0_g1_i1	1790	1624.14	0	0
TRINITY_DN7985_c0_g1_i2	1894	1728.14	0	0
TRINITY_DN7985_c0_g1_i3	1843	1677.14	0	0
TRINITY_DN7985_c1_g1_i1	337	175.415	0	0
TRINITY_DN7985_c2_g1_i1	734	568.14	0	0
TRINITY_DN7985_c2_g1_i2	507	341.14	28.9409	87.7612
TRINITY_DN7985_c2_g1_i3	733	567.14	0	0
TRINITY_DN7985_c2_g1_i4	735	569.14	0	0
TRINITY_DN7985_c2_g1_i5	543	377.14	0	0
TRINITY_DN7985_c2_g1_i6	421	256.531	0	0
TRINITY_DN7985_c2_g1_i7	554	388.14	0	0
TRINITY_DN7985_c2_g1_i8	732	566.14	0	0
TRINITY_DN7985_c2_g1_i9	506	340.14	18.7774	57.1085
TRINITY_DN7985_c2_g1_i10	553	387.14	0	0
TRINITY_DN7985_c2_g1_i11	552	386.14	0	0
TRINITY_DN7985_c2_g1_i12	505	339.14	8.41619	25.672
TRINITY_DN7985_c2_g1_i13	736	570.14	0	0
TRINITY_DN7985_c2_g1_i14	551	385.14	0	0
TRINITY_DN7985_c2_g1_i15	373	211.415	0	0
TRINITY_DN7985_c2_g1_i16	555	389.14	0	0
TRINITY_DN7985_c2_g1_i17	503	337.14	2.14577	6.58407
TRINITY_DN7985_c2_g1_i18	504	338.14	1.16012	3.5492
TRINITY_DN7985_c3_g1_i1	3202	3036.14	0	0
TRINITY_DN7985_c3_g1_i2	3254	3088.14	0	0
TRINITY_DN7985_c3_g1_i3	3227	3061.14	0	0
TRINITY_DN7985_c3_g1_i4	3327	3161.14	0	0
TRINITY_DN7985_c3_g1_i5	3275	3109.14	0	0
TRINITY_DN7985_c4_g1_i1	303	142.257	0	0
TRINITY_DN7985_c4_g2_i1	337	175.415	0	0
TRINITY_DN7985_c4_g3_i1	380	218.415	0	0
TRINITY_DN7985_c4_g3_i2	326	164.415	0	0
TRINITY_DN7985_c4_g4_i1	229	86.1034	0	0
TRINITY_DN7985_c4_g4_i2	234	87.4032	0	0
TRINITY_DN7985_c4_g5_i1	234	87.4032	0	0
TRINITY_DN7985_c4_g6_i1	356	194.415	0	0
TRINITY_DN7985_c4_g6_i2	351	189.415	0	0
TRINITY_DN7985_c4_g7_i1	235	88.4032	0	0
TRINITY_DN7985_c4_g8_i1	418	253.531	0	0
TRINITY_DN7985_c4_g8_i2	366	204.415	0	0
TRINITY_DN7985_c4_g8_i3	472	307.531	0	0
TRINITY_DN7985_c4_g8_i4	364	202.415	0	0
TRINITY_DN7985_c4_g9_i1	234	87.4032	0	0
TRINITY_DN7985_c4_g10_i1	330	168.415	0	0
TRINITY_DN7985_c5_g1_i1	210	74.7004	0	0
TRINITY_DN7922_c1_g1_i1	213	76.6688	0	0
TRINITY_DN7922_c5_g1_i1	224	82.7777	0	0
TRINITY_DN7922_c5_g1_i2	242	91.9881	0	0
TRINITY_DN7922_c6_g1_i1	268	111.438	0	0
TRINITY_DN7922_c6_g2_i1	252	98.8377	0	0
TRINITY_DN7922_c6_g3_i1	264	108.28	0	0
TRINITY_DN7922_c6_g3_i2	313	151.415	0	0
TRINITY_DN7922_c6_g4_i1	219	78.864	0	0
TRINITY_DN7922_c6_g5_i1	266	110.28	0	0
TRINITY_DN7922_c6_g6_i1	268	111.438	0	0
TRINITY_DN7922_c6_g7_i1	269	112.438	0	0
TRINITY_DN7922_c7_g1_i1	1849	1683.14	0	0
TRINITY_DN7922_c7_g1_i2	1933	1767.14	0	0
TRINITY_DN7922_c7_g1_i3	512	346.14	0	0
TRINITY_DN7922_c7_g1_i4	508	342.14	0	0
TRINITY_DN7922_c7_g1_i5	492	327.531	0	0
TRINITY_DN7922_c7_g1_i6	2002	1836.14	0	0
TRINITY_DN7922_c7_g2_i1	415	250.531	0	0
TRINITY_DN7922_c7_g3_i1	274	117.438	0	0
TRINITY_DN7922_c8_g1_i1	248	97.8283	0	0
TRINITY_DN7922_c8_g2_i1	243	92.9881	0	0
TRINITY_DN7922_c8_g3_i1	201	72.4504	0	0
TRINITY_DN7922_c8_g4_i1	401	237.562	0	0
TRINITY_DN7922_c8_g5_i1	306	145.201	0	0
TRINITY_DN7922_c8_g6_i1	237	90.3637	0	0
TRINITY_DN7922_c8_g7_i1	235	88.4032	0	0
TRINITY_DN7922_c8_g8_i1	476	311.531	0	0
TRINITY_DN7922_c8_g9_i1	274	117.438	0	0
TRINITY_DN7922_c8_g10_i1	226	83.8891	0	0
TRINITY_DN7922_c8_g11_i1	222	81.7512	0	0
TRINITY_DN7922_c8_g11_i2	275	118.438	0	0
TRINITY_DN7922_c8_g12_i1	247	96.8283	0	0
TRINITY_DN7922_c8_g13_i1	384	220.65	0	0
TRINITY_DN7922_c8_g13_i2	330	168.415	0	0
TRINITY_DN7922_c8_g14_i1	237	90.3637	0	0
TRINITY_DN7922_c8_g15_i1	274	117.438	0	0
TRINITY_DN7922_c8_g16_i1	508	342.14	0	0
TRINITY_DN7922_c8_g16_i2	559	393.14	0	0
TRINITY_DN7922_c8_g17_i1	237	90.3637	0	0
TRINITY_DN7922_c8_g18_i1	250	96.9175	0	0
TRINITY_DN7922_c9_g1_i1	244	93.909	0	0
TRINITY_DN7922_c9_g2_i1	263	107.28	0	0
TRINITY_DN7922_c9_g3_i1	578	412.14	0	0
TRINITY_DN7922_c9_g4_i1	238	90.6899	0	0
TRINITY_DN7922_c9_g3_i2	211	75.7004	0	0
TRINITY_DN7922_c9_g3_i3	363	201.415	0	0
TRINITY_DN7922_c9_g5_i1	257	101.405	0	0
TRINITY_DN7922_c9_g6_i1	225	83.0051	0	0
TRINITY_DN7922_c9_g7_i1	289	132.438	0	0
TRINITY_DN7922_c9_g8_i1	291	134.438	0	0
TRINITY_DN7922_c9_g9_i1	320	158.415	0	0
TRINITY_DN7922_c9_g10_i1	346	184.415	0	0
TRINITY_DN7922_c9_g11_i1	319	157.415	0	0
TRINITY_DN7922_c9_g12_i1	209	75.9806	0	0
TRINITY_DN7922_c9_g13_i1	574	408.14	0	0
TRINITY_DN7922_c9_g14_i1	287	130.438	0	0
TRINITY_DN7922_c9_g15_i1	329	167.415	0	0
TRINITY_DN7922_c9_g16_i1	288	131.438	0	0
TRINITY_DN7922_c9_g17_i1	270	113.438	0	0
TRINITY_DN7922_c9_g18_i1	291	134.438	0	0
TRINITY_DN7922_c9_g19_i1	229	86.1034	0	0
TRINITY_DN7922_c9_g20_i1	235	88.4032	0	0
TRINITY_DN7922_c9_g21_i1	319	157.415	0	0
TRINITY_DN7922_c9_g22_i1	250	96.9175	0	0
TRINITY_DN7922_c9_g23_i1	224	82.7777	0	0
TRINITY_DN7979_c0_g1_i1	586	420.14	0	0
TRINITY_DN7979_c0_g2_i1	826	660.14	0	0
TRINITY_DN7979_c0_g2_i2	730	564.14	0	0
TRINITY_DN7979_c0_g2_i3	774	608.14	0	0
TRINITY_DN7979_c0_g2_i4	826	660.14	0	0
TRINITY_DN7979_c1_g1_i1	1391	1225.14	0	0
TRINITY_DN7979_c1_g1_i2	1210	1044.14	0	0
TRINITY_DN7979_c1_g1_i3	1364	1198.14	0	0
TRINITY_DN7979_c1_g1_i4	1312	1146.14	0	0
TRINITY_DN7979_c1_g1_i5	1536	1370.14	0	0
TRINITY_DN7979_c1_g2_i1	4841	4675.14	0	0
TRINITY_DN7979_c1_g2_i2	4891	4725.14	0	0
TRINITY_DN7979_c1_g2_i3	4942	4776.14	0	0
TRINITY_DN7979_c1_g2_i4	4892	4726.14	0	0
TRINITY_DN7979_c1_g3_i1	225	83.0051	0	0
TRINITY_DN7948_c0_g1_i1	6085	5919.14	0	0
TRINITY_DN7948_c0_g1_i2	1548	1382.14	0	0
TRINITY_DN7948_c0_g1_i3	6049	5883.14	0	0
TRINITY_DN7948_c0_g1_i4	1555	1389.14	0	0
TRINITY_DN7948_c0_g1_i5	1602	1436.14	0	0
TRINITY_DN7948_c0_g1_i6	6007	5841.14	0	0
TRINITY_DN7948_c0_g1_i7	6046	5880.14	0	0
TRINITY_DN7948_c0_g1_i8	5997	5831.14	0	0
TRINITY_DN7948_c0_g1_i9	5946	5780.14	0	0
TRINITY_DN7948_c0_g1_i10	1683	1517.14	0	0
TRINITY_DN7948_c0_g1_i11	6123	5957.14	0	0
TRINITY_DN7948_c0_g1_i12	1604	1438.14	0	0
